Form	75 73 104 79	1681 2379	w9_forms_001.jpg
. 	274 236 276 244	1681 2378	w9_forms_079.jpg
Enter 	279 236 306 244	1681 2378	w9_forms_079.jpg
the 	308 236 324 244	1681 2378	w9_forms_079.jpg
tax 	328 236 344 244	1681 2378	w9_forms_079.jpg
classification 	346 236 411 244	1681 2378	w9_forms_079.jpg
(	415 236 417 244	1681 2378	w9_forms_079.jpg
C	418 236 425 244	1681 2378	w9_forms_079.jpg
=	427 236 433 244	1681 2378	w9_forms_079.jpg
C 	433 236 440 244	1681 2378	w9_forms_079.jpg
corporation	444 236 502 244	1681 2378	w9_forms_079.jpg
, 	503 236 505 244	1681 2378	w9_forms_079.jpg
S	508 236 516 244	1681 2378	w9_forms_079.jpg
=	516 236 522 244	1681 2378	w9_forms_079.jpg
S 	522 236 530 244	1681 2378	w9_forms_079.jpg
corporation	534 236 591 244	1681 2378	w9_forms_079.jpg
, 	592 236 594 244	1681 2378	w9_forms_079.jpg
P	598 236 605 244	1681 2378	w9_forms_079.jpg
=	606 236 611 244	1681 2378	w9_forms_079.jpg
Partnership	612 236 670 244	1681 2378	w9_forms_079.jpg
)	669 236 672 244	1681 2378	w9_forms_079.jpg
4 	760 179 769 188	1681 2378	w9_forms_079.jpg
Exemptions 	772 179 833 188	1681 2378	w9_forms_079.jpg
(	835 179 839 188	1681 2378	w9_forms_079.jpg
codes 	839 179 870 188	1681 2378	w9_forms_079.jpg
apply 	873 179 902 188	1681 2378	w9_forms_079.jpg
only 	904 179 926 188	1681 2378	w9_forms_079.jpg
to	928 179 938 188	1681 2378	w9_forms_079.jpg
certain 	760 189 795 196	1681 2378	w9_forms_079.jpg
entities	798 189 835 196	1681 2378	w9_forms_079.jpg
, 	835 189 837 196	1681 2378	w9_forms_079.jpg
not 	841 189 858 196	1681 2378	w9_forms_079.jpg
individuals	861 189 913 196	1681 2378	w9_forms_079.jpg
; 	914 189 916 196	1681 2378	w9_forms_079.jpg
see	921 189 939 196	1681 2378	w9_forms_079.jpg
instructions 	760 198 820 206	1681 2378	w9_forms_079.jpg
on 	822 198 835 206	1681 2378	w9_forms_079.jpg
page 	838 198 864 206	1681 2378	w9_forms_079.jpg
3	866 198 873 206	1681 2378	w9_forms_079.jpg
)	872 198 876 206	1681 2378	w9_forms_079.jpg
:	877 198 880 206	1681 2378	w9_forms_079.jpg
Individual	147 209 196 217	1681 2378	w9_forms_079.jpg
/	195 209 199 217	1681 2378	w9_forms_079.jpg
sole 	199 209 220 217	1681 2378	w9_forms_079.jpg
proprietor 	223 209 274 217	1681 2378	w9_forms_079.jpg
or	276 209 287 217	1681 2378	w9_forms_079.jpg
✔C 	309 206 340 216	1681 2378	w9_forms_079.jpg
Corporation	342 206 403 216	1681 2378	w9_forms_079.jpg
S 	444 209 455 216	1681 2378	w9_forms_079.jpg
Corporation	454 209 519 216	1681 2378	w9_forms_079.jpg
☐	427 205 440 215	1681 2378	w9_forms_079.jpg
☐	543 205 557 214	1681 2378	w9_forms_079.jpg
Partnership	562 209 622 216	1681 2378	w9_forms_079.jpg
☐	658 205 672 214	1681 2378	w9_forms_079.jpg
Trust	677 208 709 215	1681 2378	w9_forms_079.jpg
/	703 208 710 214	1681 2378	w9_forms_079.jpg
estate	707 208 741 214	1681 2378	w9_forms_079.jpg
Exempt 	757 221 798 230	1681 2378	w9_forms_079.jpg
payee 	800 221 831 230	1681 2378	w9_forms_079.jpg
code 	834 221 859 230	1681 2378	w9_forms_079.jpg
(	860 221 864 230	1681 2378	w9_forms_079.jpg
if 	864 221 870 230	1681 2378	w9_forms_079.jpg
any	873 221 891 230	1681 2378	w9_forms_079.jpg
)	889 221 894 230	1681 2378	w9_forms_079.jpg
C	706 235 720 242	1681 2378	w9_forms_079.jpg
Exemption 	760 248 814 258	1681 2378	w9_forms_079.jpg
from 	818 248 841 258	1681 2378	w9_forms_079.jpg
FATCA 	845 248 881 258	1681 2378	w9_forms_079.jpg
reporting	884 248 929 258	1681 2378	w9_forms_079.jpg
code 	761 261 792 270	1681 2378	w9_forms_079.jpg
(	787 261 794 270	1681 2378	w9_forms_079.jpg
if 	791 261 800 270	1681 2378	w9_forms_079.jpg
any	801 261 820 270	1681 2378	w9_forms_079.jpg
)	818 261 823 270	1681 2378	w9_forms_079.jpg
(	758 289 765 295	1681 2378	w9_forms_079.jpg
Applies 	760 288 794 295	1681 2378	w9_forms_079.jpg
to 	790 288 799 295	1681 2378	w9_forms_079.jpg
accounts 	800 288 834 295	1681 2378	w9_forms_079.jpg
maintained 	835 288 876 295	1681 2378	w9_forms_079.jpg
outside 	878 288 905 295	1681 2378	w9_forms_079.jpg
the 	907 288 919 295	1681 2378	w9_forms_079.jpg
U.S.	920 288 936 295	1681 2378	w9_forms_079.jpg
)	936 288 939 295	1681 2378	w9_forms_079.jpg
Note	146 248 174 258	1681 2378	w9_forms_079.jpg
: 	172 248 176 258	1681 2378	w9_forms_079.jpg
Check 	180 248 213 258	1681 2378	w9_forms_079.jpg
the 	215 248 231 258	1681 2378	w9_forms_079.jpg
appropriate 	234 248 293 258	1681 2378	w9_forms_079.jpg
box 	296 248 315 258	1681 2378	w9_forms_079.jpg
in 	318 248 326 258	1681 2378	w9_forms_079.jpg
the 	330 248 346 258	1681 2378	w9_forms_079.jpg
line 	349 248 367 258	1681 2378	w9_forms_079.jpg
above 	370 248 400 258	1681 2378	w9_forms_079.jpg
for 	404 248 417 258	1681 2378	w9_forms_079.jpg
the 	420 248 437 258	1681 2378	w9_forms_079.jpg
tax 	440 248 456 258	1681 2378	w9_forms_079.jpg
classification 	458 248 524 258	1681 2378	w9_forms_079.jpg
of 	527 248 537 258	1681 2378	w9_forms_079.jpg
the 	540 248 555 258	1681 2378	w9_forms_079.jpg
single	559 248 588 258	1681 2378	w9_forms_079.jpg
-	589 248 593 258	1681 2378	w9_forms_079.jpg
member 	594 248 635 258	1681 2378	w9_forms_079.jpg
owner	638 248 669 258	1681 2378	w9_forms_079.jpg
. 	671 248 672 258	1681 2378	w9_forms_079.jpg
Do 	678 248 694 258	1681 2378	w9_forms_079.jpg
not 	697 248 713 258	1681 2378	w9_forms_079.jpg
check	716 248 747 258	1681 2378	w9_forms_079.jpg
LLC 	148 258 170 266	1681 2378	w9_forms_079.jpg
if 	173 258 178 266	1681 2378	w9_forms_079.jpg
the 	182 258 197 266	1681 2378	w9_forms_079.jpg
LLC 	200 258 220 266	1681 2378	w9_forms_079.jpg
is 	224 258 232 266	1681 2378	w9_forms_079.jpg
classified 	236 258 281 266	1681 2378	w9_forms_079.jpg
as 	286 258 297 266	1681 2378	w9_forms_079.jpg
a 	301 258 306 266	1681 2378	w9_forms_079.jpg
single	309 258 339 266	1681 2378	w9_forms_079.jpg
-	339 258 342 266	1681 2378	w9_forms_079.jpg
member 	344 258 386 266	1681 2378	w9_forms_079.jpg
LLC 	388 258 409 266	1681 2378	w9_forms_079.jpg
that 	412 258 431 266	1681 2378	w9_forms_079.jpg
is 	436 258 443 266	1681 2378	w9_forms_079.jpg
disregarded 	446 258 506 266	1681 2378	w9_forms_079.jpg
from 	510 258 533 266	1681 2378	w9_forms_079.jpg
the 	535 258 552 266	1681 2378	w9_forms_079.jpg
owner 	556 258 587 266	1681 2378	w9_forms_079.jpg
unless 	590 258 622 266	1681 2378	w9_forms_079.jpg
the 	625 258 641 266	1681 2378	w9_forms_079.jpg
owner 	644 258 676 266	1681 2378	w9_forms_079.jpg
of 	679 258 690 266	1681 2378	w9_forms_079.jpg
the 	692 258 708 266	1681 2378	w9_forms_079.jpg
LLC 	710 258 731 266	1681 2378	w9_forms_079.jpg
is	735 258 744 266	1681 2378	w9_forms_079.jpg
another 	148 267 186 275	1681 2378	w9_forms_079.jpg
LLC 	189 267 210 275	1681 2378	w9_forms_079.jpg
that 	213 267 233 275	1681 2378	w9_forms_079.jpg
is 	236 267 244 275	1681 2378	w9_forms_079.jpg
not 	248 267 264 275	1681 2378	w9_forms_079.jpg
disregarded 	268 267 328 275	1681 2378	w9_forms_079.jpg
from 	331 267 354 275	1681 2378	w9_forms_079.jpg
the 	358 267 374 275	1681 2378	w9_forms_079.jpg
owner 	377 267 408 275	1681 2378	w9_forms_079.jpg
for 	412 267 425 275	1681 2378	w9_forms_079.jpg
U.S. 	428 267 449 275	1681 2378	w9_forms_079.jpg
federal 	453 267 487 275	1681 2378	w9_forms_079.jpg
tax 	490 267 506 275	1681 2378	w9_forms_079.jpg
purposes	510 267 556 275	1681 2378	w9_forms_079.jpg
. 	558 267 559 275	1681 2378	w9_forms_079.jpg
Otherwise	562 267 614 275	1681 2378	w9_forms_079.jpg
, 	615 267 616 275	1681 2378	w9_forms_079.jpg
a 	620 267 627 275	1681 2378	w9_forms_079.jpg
single	630 267 659 275	1681 2378	w9_forms_079.jpg
-	659 267 663 275	1681 2378	w9_forms_079.jpg
member 	664 267 706 275	1681 2378	w9_forms_079.jpg
LLC 	709 267 729 275	1681 2378	w9_forms_079.jpg
that	733 267 752 275	1681 2378	w9_forms_079.jpg
is 	148 276 160 284	1681 2378	w9_forms_079.jpg
disregarded 	159 276 220 284	1681 2378	w9_forms_079.jpg
from 	224 276 246 284	1681 2378	w9_forms_079.jpg
the 	249 276 265 284	1681 2378	w9_forms_079.jpg
owner 	268 276 300 284	1681 2378	w9_forms_079.jpg
should 	302 276 336 284	1681 2378	w9_forms_079.jpg
check 	340 276 370 284	1681 2378	w9_forms_079.jpg
the 	373 276 390 284	1681 2378	w9_forms_079.jpg
appropriate 	392 276 451 284	1681 2378	w9_forms_079.jpg
box 	455 276 474 284	1681 2378	w9_forms_079.jpg
for 	477 276 490 284	1681 2378	w9_forms_079.jpg
the 	493 276 509 284	1681 2378	w9_forms_079.jpg
tax 	512 276 528 284	1681 2378	w9_forms_079.jpg
classification 	531 276 596 284	1681 2378	w9_forms_079.jpg
of 	599 276 610 284	1681 2378	w9_forms_079.jpg
its 	613 276 624 284	1681 2378	w9_forms_079.jpg
owner	627 276 659 284	1681 2378	w9_forms_079.jpg
.	659 276 661 284	1681 2378	w9_forms_079.jpg
Other 	147 289 178 297	1681 2378	w9_forms_079.jpg
(	178 289 183 297	1681 2378	w9_forms_079.jpg
see 	183 289 201 297	1681 2378	w9_forms_079.jpg
instructions	204 289 262 297	1681 2378	w9_forms_079.jpg
) 	262 289 265 297	1681 2378	w9_forms_079.jpg
►	267 289 276 297	1681 2378	w9_forms_079.jpg
5 	119 301 129 309	1681 2378	w9_forms_079.jpg
Address 	131 301 174 309	1681 2378	w9_forms_079.jpg
(	177 301 181 309	1681 2378	w9_forms_079.jpg
number	181 301 219 309	1681 2378	w9_forms_079.jpg
, 	220 301 223 309	1681 2378	w9_forms_079.jpg
street	226 301 254 309	1681 2378	w9_forms_079.jpg
, 	255 301 257 309	1681 2378	w9_forms_079.jpg
and 	260 301 280 309	1681 2378	w9_forms_079.jpg
apt	283 301 299 309	1681 2378	w9_forms_079.jpg
. 	300 301 302 309	1681 2378	w9_forms_079.jpg
or 	305 301 315 309	1681 2378	w9_forms_079.jpg
suite 	318 301 343 309	1681 2378	w9_forms_079.jpg
no	346 301 358 309	1681 2378	w9_forms_079.jpg
.	359 301 361 309	1681 2378	w9_forms_079.jpg
) 	361 301 364 309	1681 2378	w9_forms_079.jpg
See 	368 301 387 309	1681 2378	w9_forms_079.jpg
instructions	390 301 449 309	1681 2378	w9_forms_079.jpg
.	450 301 452 309	1681 2378	w9_forms_079.jpg
16 	118 316 141 326	1681 2378	w9_forms_079.jpg
Bourne 	138 316 189 326	1681 2378	w9_forms_079.jpg
May 	192 316 222 326	1681 2378	w9_forms_079.jpg
Road	225 316 262 326	1681 2378	w9_forms_079.jpg
6 	119 328 129 336	1681 2378	w9_forms_079.jpg
City	132 328 153 335	1681 2378	w9_forms_079.jpg
, 	152 328 154 335	1681 2378	w9_forms_079.jpg
state	158 328 183 335	1681 2378	w9_forms_079.jpg
, 	184 328 186 335	1681 2378	w9_forms_079.jpg
and 	189 328 209 335	1681 2378	w9_forms_079.jpg
ZIP 	211 328 229 335	1681 2378	w9_forms_079.jpg
code	232 328 258 335	1681 2378	w9_forms_079.jpg
Knott 	118 342 157 352	1681 2378	w9_forms_079.jpg
End	160 342 187 352	1681 2378	w9_forms_079.jpg
-	187 342 192 352	1681 2378	w9_forms_079.jpg
On	192 342 211 352	1681 2378	w9_forms_079.jpg
-	213 342 217 352	1681 2378	w9_forms_079.jpg
Sea	217 342 243 352	1681 2378	w9_forms_079.jpg
, 	244 342 248 352	1681 2378	w9_forms_079.jpg
Lancashire	252 342 327 352	1681 2378	w9_forms_079.jpg
, 	328 342 331 352	1681 2378	w9_forms_079.jpg
FY6 	337 342 362 352	1681 2378	w9_forms_079.jpg
0AB	366 342 396 352	1681 2378	w9_forms_079.jpg
7 	117 354 127 363	1681 2378	w9_forms_079.jpg
List 	131 354 150 363	1681 2378	w9_forms_079.jpg
account 	152 354 194 363	1681 2378	w9_forms_079.jpg
number	197 354 236 363	1681 2378	w9_forms_079.jpg
(	234 354 239 363	1681 2378	w9_forms_079.jpg
s	238 354 245 363	1681 2378	w9_forms_079.jpg
) 	243 354 246 363	1681 2378	w9_forms_079.jpg
here 	250 354 273 363	1681 2378	w9_forms_079.jpg
(	274 354 278 363	1681 2378	w9_forms_079.jpg
optional	278 354 318 363	1681 2378	w9_forms_079.jpg
)	318 354 321 363	1681 2378	w9_forms_079.jpg
Part 	87 383 127 391	1681 2378	w9_forms_079.jpg
I	124 383 129 391	1681 2378	w9_forms_079.jpg
Taxpayer 	167 383 239 394	1681 2378	w9_forms_079.jpg
Identification 	245 383 344 394	1681 2378	w9_forms_079.jpg
Number 	350 383 411 394	1681 2378	w9_forms_079.jpg
(	414 383 419 394	1681 2378	w9_forms_079.jpg
TIN	419 383 445 394	1681 2378	w9_forms_079.jpg
)	444 383 449 394	1681 2378	w9_forms_079.jpg
015361239905EUR	468 371 596 378	1681 2378	w9_forms_079.jpg
Requester's 	654 300 715 309	1681 2378	w9_forms_079.jpg
name 	719 300 747 309	1681 2378	w9_forms_079.jpg
and 	750 300 769 309	1681 2378	w9_forms_079.jpg
address 	772 300 813 309	1681 2378	w9_forms_079.jpg
(	815 300 819 309	1681 2378	w9_forms_079.jpg
optional	819 300 859 309	1681 2378	w9_forms_079.jpg
)	860 300 863 309	1681 2378	w9_forms_079.jpg
Enter 	79 397 111 407	1681 2378	w9_forms_079.jpg
your 	113 397 140 407	1681 2378	w9_forms_079.jpg
TIN 	142 397 162 407	1681 2378	w9_forms_079.jpg
in 	166 397 176 407	1681 2378	w9_forms_079.jpg
the 	180 397 198 407	1681 2378	w9_forms_079.jpg
appropriate 	202 397 268 407	1681 2378	w9_forms_079.jpg
box	271 397 295 407	1681 2378	w9_forms_079.jpg
. 	295 397 296 407	1681 2378	w9_forms_079.jpg
The 	299 397 322 407	1681 2378	w9_forms_079.jpg
TIN 	324 397 345 407	1681 2378	w9_forms_079.jpg
provided 	350 397 399 407	1681 2378	w9_forms_079.jpg
must 	404 397 433 407	1681 2378	w9_forms_079.jpg
match 	436 397 472 407	1681 2378	w9_forms_079.jpg
the 	475 397 494 407	1681 2378	w9_forms_079.jpg
name 	498 397 530 407	1681 2378	w9_forms_079.jpg
given 	533 397 564 407	1681 2378	w9_forms_079.jpg
on 	568 397 582 407	1681 2378	w9_forms_079.jpg
line 	586 397 606 407	1681 2378	w9_forms_079.jpg
1 	610 397 615 407	1681 2378	w9_forms_079.jpg
to 	621 397 632 407	1681 2378	w9_forms_079.jpg
avoid	635 397 667 407	1681 2378	w9_forms_079.jpg
backup 	80 407 122 417	1681 2378	w9_forms_079.jpg
withholding	125 407 192 417	1681 2378	w9_forms_079.jpg
. 	193 407 196 417	1681 2378	w9_forms_079.jpg
For 	200 407 219 417	1681 2378	w9_forms_079.jpg
individuals	222 407 282 417	1681 2378	w9_forms_079.jpg
, 	283 407 286 417	1681 2378	w9_forms_079.jpg
this 	290 407 311 417	1681 2378	w9_forms_079.jpg
is 	314 407 324 417	1681 2378	w9_forms_079.jpg
generally 	327 407 379 417	1681 2378	w9_forms_079.jpg
your 	383 407 408 417	1681 2378	w9_forms_079.jpg
social 	412 407 445 417	1681 2378	w9_forms_079.jpg
security 	449 407 494 417	1681 2378	w9_forms_079.jpg
number 	498 407 542 417	1681 2378	w9_forms_079.jpg
(	545 407 549 417	1681 2378	w9_forms_079.jpg
SSN	549 407 575 417	1681 2378	w9_forms_079.jpg
)	574 407 578 417	1681 2378	w9_forms_079.jpg
. 	580 407 582 417	1681 2378	w9_forms_079.jpg
However	586 407 637 417	1681 2378	w9_forms_079.jpg
, 	638 407 640 417	1681 2378	w9_forms_079.jpg
for 	645 407 660 417	1681 2378	w9_forms_079.jpg
a	663 407 671 417	1681 2378	w9_forms_079.jpg
resident 	80 418 126 428	1681 2378	w9_forms_079.jpg
alien	129 418 155 427	1681 2378	w9_forms_079.jpg
, 	156 418 158 427	1681 2378	w9_forms_079.jpg
sole 	163 418 187 427	1681 2378	w9_forms_079.jpg
proprietor	191 418 247 427	1681 2378	w9_forms_079.jpg
, 	248 418 250 427	1681 2378	w9_forms_079.jpg
or 	255 418 267 427	1681 2378	w9_forms_079.jpg
disregarded 	270 418 339 427	1681 2378	w9_forms_079.jpg
entity	342 418 375 427	1681 2378	w9_forms_079.jpg
, 	374 418 377 427	1681 2378	w9_forms_079.jpg
see 	381 418 402 427	1681 2378	w9_forms_079.jpg
the 	405 418 423 427	1681 2378	w9_forms_079.jpg
instructions 	427 418 494 427	1681 2378	w9_forms_079.jpg
for 	498 418 513 427	1681 2378	w9_forms_079.jpg
Part 	517 418 541 427	1681 2378	w9_forms_079.jpg
I	544 418 547 427	1681 2378	w9_forms_079.jpg
, 	548 418 550 427	1681 2378	w9_forms_079.jpg
later	555 418 580 427	1681 2378	w9_forms_079.jpg
. 	580 418 582 427	1681 2378	w9_forms_079.jpg
For 	588 418 606 427	1681 2378	w9_forms_079.jpg
other	609 418 640 427	1681 2378	w9_forms_079.jpg
entities	79 428 122 438	1681 2378	w9_forms_079.jpg
, 	122 428 124 438	1681 2378	w9_forms_079.jpg
it 	129 428 136 438	1681 2378	w9_forms_079.jpg
is 	139 428 149 438	1681 2378	w9_forms_079.jpg
your 	151 428 179 438	1681 2378	w9_forms_079.jpg
employer 	180 428 235 438	1681 2378	w9_forms_079.jpg
identification 	238 428 311 438	1681 2378	w9_forms_079.jpg
number 	316 428 359 438	1681 2378	w9_forms_079.jpg
(	362 428 366 438	1681 2378	w9_forms_079.jpg
EIN	367 428 386 438	1681 2378	w9_forms_079.jpg
)	386 428 389 438	1681 2378	w9_forms_079.jpg
. 	391 428 393 438	1681 2378	w9_forms_079.jpg
If 	393 428 405 438	1681 2378	w9_forms_079.jpg
you 	408 428 430 438	1681 2378	w9_forms_079.jpg
do 	433 428 448 438	1681 2378	w9_forms_079.jpg
not 	452 428 470 438	1681 2378	w9_forms_079.jpg
have 	474 428 502 438	1681 2378	w9_forms_079.jpg
a 	505 428 512 438	1681 2378	w9_forms_079.jpg
number	516 428 560 438	1681 2378	w9_forms_079.jpg
, 	560 428 562 438	1681 2378	w9_forms_079.jpg
see 	567 428 588 438	1681 2378	w9_forms_079.jpg
How 	591 428 618 438	1681 2378	w9_forms_079.jpg
to 	621 428 632 438	1681 2378	w9_forms_079.jpg
get 	635 428 655 438	1681 2378	w9_forms_079.jpg
a	659 428 665 438	1681 2378	w9_forms_079.jpg
TIN	80 439 101 447	1681 2378	w9_forms_079.jpg
, 	98 439 102 447	1681 2378	w9_forms_079.jpg
later	107 439 132 447	1681 2378	w9_forms_079.jpg
.	133 439 135 447	1681 2378	w9_forms_079.jpg
Social 	701 397 737 404	1681 2378	w9_forms_079.jpg
security 	739 397 783 404	1681 2378	w9_forms_079.jpg
number	785 397 828 404	1681 2378	w9_forms_079.jpg
or	695 441 712 447	1681 2378	w9_forms_079.jpg
Note	79 453 111 462	1681 2378	w9_forms_079.jpg
: 	108 453 113 462	1681 2378	w9_forms_079.jpg
If 	117 453 124 462	1681 2378	w9_forms_079.jpg
the 	128 453 146 462	1681 2378	w9_forms_079.jpg
account 	149 453 196 462	1681 2378	w9_forms_079.jpg
is 	199 453 209 462	1681 2378	w9_forms_079.jpg
in 	212 453 223 462	1681 2378	w9_forms_079.jpg
more 	226 453 256 462	1681 2378	w9_forms_079.jpg
than 	259 453 285 462	1681 2378	w9_forms_079.jpg
one 	289 453 310 462	1681 2378	w9_forms_079.jpg
name	314 453 346 462	1681 2378	w9_forms_079.jpg
, 	346 453 348 462	1681 2378	w9_forms_079.jpg
see 	353 453 373 462	1681 2378	w9_forms_079.jpg
the 	377 453 395 462	1681 2378	w9_forms_079.jpg
instructions 	399 453 465 462	1681 2378	w9_forms_079.jpg
for 	469 453 485 462	1681 2378	w9_forms_079.jpg
line 	488 453 509 462	1681 2378	w9_forms_079.jpg
1. 	513 453 522 462	1681 2378	w9_forms_079.jpg
Also 	524 453 551 462	1681 2378	w9_forms_079.jpg
see 	555 453 576 462	1681 2378	w9_forms_079.jpg
What 	578 453 609 462	1681 2378	w9_forms_079.jpg
Name 	612 453 647 462	1681 2378	w9_forms_079.jpg
and	650 453 671 462	1681 2378	w9_forms_079.jpg
Number 	78 462 127 472	1681 2378	w9_forms_079.jpg
To 	130 462 143 471	1681 2378	w9_forms_079.jpg
Give 	146 462 174 471	1681 2378	w9_forms_079.jpg
the 	177 462 196 471	1681 2378	w9_forms_079.jpg
Requester 	199 462 259 471	1681 2378	w9_forms_079.jpg
for 	262 462 277 471	1681 2378	w9_forms_079.jpg
guidelines 	281 462 339 471	1681 2378	w9_forms_079.jpg
on 	343 462 358 471	1681 2378	w9_forms_079.jpg
whose 	361 462 399 471	1681 2378	w9_forms_079.jpg
number 	403 462 447 471	1681 2378	w9_forms_079.jpg
to 	450 462 462 471	1681 2378	w9_forms_079.jpg
enter	465 462 495 471	1681 2378	w9_forms_079.jpg
.	494 462 497 471	1681 2378	w9_forms_079.jpg
Employer 	702 450 754 459	1681 2378	w9_forms_079.jpg
identification 	758 450 828 459	1681 2378	w9_forms_079.jpg
number	832 450 873 459	1681 2378	w9_forms_079.jpg
40	702 474 738 482	1681 2378	w9_forms_079.jpg
0429302	772 473 924 482	1681 2378	w9_forms_079.jpg
Part 	86 493 126 501	1681 2378	w9_forms_079.jpg
II	124 493 132 501	1681 2378	w9_forms_079.jpg
Certification	170 493 262 501	1681 2378	w9_forms_079.jpg
Under 	79 507 117 516	1681 2378	w9_forms_079.jpg
penalties 	120 507 172 516	1681 2378	w9_forms_079.jpg
of 	176 507 187 516	1681 2378	w9_forms_079.jpg
perjury	190 507 230 516	1681 2378	w9_forms_079.jpg
, 	230 507 233 516	1681 2378	w9_forms_079.jpg
I 	237 507 240 516	1681 2378	w9_forms_079.jpg
certify 	244 507 279 516	1681 2378	w9_forms_079.jpg
that	282 507 305 516	1681 2378	w9_forms_079.jpg
:	306 507 308 516	1681 2378	w9_forms_079.jpg
1. 	80 520 91 530	1681 2378	w9_forms_079.jpg
The 	94 520 118 530	1681 2378	w9_forms_079.jpg
number 	121 520 165 530	1681 2378	w9_forms_079.jpg
shown 	168 520 206 530	1681 2378	w9_forms_079.jpg
on 	211 520 224 530	1681 2378	w9_forms_079.jpg
this 	229 520 248 530	1681 2378	w9_forms_079.jpg
form 	252 520 279 530	1681 2378	w9_forms_079.jpg
is 	283 520 292 530	1681 2378	w9_forms_079.jpg
my 	296 520 314 530	1681 2378	w9_forms_079.jpg
correct 	317 520 357 530	1681 2378	w9_forms_079.jpg
taxpayer 	361 520 411 530	1681 2378	w9_forms_079.jpg
identification 	415 520 488 530	1681 2378	w9_forms_079.jpg
number 	492 520 536 530	1681 2378	w9_forms_079.jpg
(	539 520 543 530	1681 2378	w9_forms_079.jpg
or 	543 520 555 530	1681 2378	w9_forms_079.jpg
I 	558 520 561 530	1681 2378	w9_forms_079.jpg
am 	565 520 583 530	1681 2378	w9_forms_079.jpg
waiting 	587 520 628 530	1681 2378	w9_forms_079.jpg
for 	632 520 647 530	1681 2378	w9_forms_079.jpg
a 	651 520 659 530	1681 2378	w9_forms_079.jpg
number 	662 520 707 530	1681 2378	w9_forms_079.jpg
to 	710 520 721 530	1681 2378	w9_forms_079.jpg
be 	725 520 740 530	1681 2378	w9_forms_079.jpg
issued 	743 520 781 530	1681 2378	w9_forms_079.jpg
to 	784 520 797 530	1681 2378	w9_forms_079.jpg
me	800 520 817 530	1681 2378	w9_forms_079.jpg
)	817 520 821 530	1681 2378	w9_forms_079.jpg
; 	822 520 824 530	1681 2378	w9_forms_079.jpg
and	828 520 850 530	1681 2378	w9_forms_079.jpg
2. 	80 531 91 542	1681 2378	w9_forms_079.jpg
I 	96 531 99 542	1681 2378	w9_forms_079.jpg
am 	102 531 120 542	1681 2378	w9_forms_079.jpg
not 	124 531 143 542	1681 2378	w9_forms_079.jpg
subject 	146 531 189 542	1681 2378	w9_forms_079.jpg
to 	192 531 204 542	1681 2378	w9_forms_079.jpg
backup 	207 531 251 542	1681 2378	w9_forms_079.jpg
withholding 	254 531 320 542	1681 2378	w9_forms_079.jpg
because	323 531 374 542	1681 2378	w9_forms_079.jpg
: 	371 531 375 542	1681 2378	w9_forms_079.jpg
(	379 531 383 542	1681 2378	w9_forms_079.jpg
a	383 531 392 542	1681 2378	w9_forms_079.jpg
) 	389 531 393 542	1681 2378	w9_forms_079.jpg
I 	397 531 400 542	1681 2378	w9_forms_079.jpg
am 	404 531 421 542	1681 2378	w9_forms_079.jpg
exempt 	425 531 469 542	1681 2378	w9_forms_079.jpg
from 	473 531 499 542	1681 2378	w9_forms_079.jpg
backup 	503 531 546 542	1681 2378	w9_forms_079.jpg
withholding	549 531 616 542	1681 2378	w9_forms_079.jpg
, 	618 531 620 542	1681 2378	w9_forms_079.jpg
or 	624 531 635 542	1681 2378	w9_forms_079.jpg
(	637 531 641 542	1681 2378	w9_forms_079.jpg
b	642 531 650 542	1681 2378	w9_forms_079.jpg
) 	648 531 652 542	1681 2378	w9_forms_079.jpg
I 	657 531 659 542	1681 2378	w9_forms_079.jpg
have 	664 531 691 542	1681 2378	w9_forms_079.jpg
not 	695 531 713 542	1681 2378	w9_forms_079.jpg
been 	717 531 745 542	1681 2378	w9_forms_079.jpg
notified 	750 531 793 542	1681 2378	w9_forms_079.jpg
by 	797 531 811 542	1681 2378	w9_forms_079.jpg
the 	814 531 833 542	1681 2378	w9_forms_079.jpg
Internal 	837 531 879 542	1681 2378	w9_forms_079.jpg
Revenue	884 531 934 542	1681 2378	w9_forms_079.jpg
Service 	96 542 139 552	1681 2378	w9_forms_079.jpg
(	142 542 145 552	1681 2378	w9_forms_079.jpg
IRS	146 542 166 552	1681 2378	w9_forms_079.jpg
) 	165 542 168 552	1681 2378	w9_forms_079.jpg
that 	172 542 195 552	1681 2378	w9_forms_079.jpg
I 	199 542 202 552	1681 2378	w9_forms_079.jpg
am 	206 542 223 552	1681 2378	w9_forms_079.jpg
subject 	227 542 270 552	1681 2378	w9_forms_079.jpg
to 	273 542 285 552	1681 2378	w9_forms_079.jpg
backup 	288 542 331 552	1681 2378	w9_forms_079.jpg
withholding 	334 542 401 552	1681 2378	w9_forms_079.jpg
as 	405 542 418 552	1681 2378	w9_forms_079.jpg
a 	421 542 429 552	1681 2378	w9_forms_079.jpg
result 	433 542 465 552	1681 2378	w9_forms_079.jpg
of 	468 542 480 552	1681 2378	w9_forms_079.jpg
a 	483 542 490 552	1681 2378	w9_forms_079.jpg
failure 	493 542 528 552	1681 2378	w9_forms_079.jpg
to 	532 542 543 552	1681 2378	w9_forms_079.jpg
report 	548 542 581 552	1681 2378	w9_forms_079.jpg
all 	585 542 598 552	1681 2378	w9_forms_079.jpg
